cover	numberOfChunks	nhop	treeType	queryFile	joinPattern	numberOfJoins	numberOfDataSources	selectivity	(slaveId	computationalEffortPerChunk)*
HASH	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	slave021:4710	1020548	slave022:4710	943969	slave023:4710	937538	slave024:4710	688186	slave025:4710	984383	slave026:4710	956084	slave027:4710	695246	slave028:4710	813894	slave029:4710	762050	slave030:4710	925461
HASH	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	slave021:4710	156005	slave022:4710	150644	slave023:4710	153815	slave024:4710	148429	slave025:4710	152114	slave026:4710	151123	slave027:4710	153652	slave028:4710	140107	slave029:4710	162252	slave030:4710	156039
MOLECULE_HASH (diameter=2)	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	slave001:4710	10834	slave002:4710	11673	slave003:4710	14500	slave004:4710	11592	slave005:4710	17794	slave006:4710	13142	slave007:4710	11519	slave008:4710	12023	slave009:4710	11273	slave010:4710	11823
MOLECULE_HASH (diameter=2)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	slave001:4710	959011	slave002:4710	5025360	slave003:4710	2750768	slave004:4710	4732060	slave005:4710	4773593	slave006:4710	4743770	slave007:4710	1542958	slave008:4710	2467242	slave009:4710	3977266	slave010:4710	2964376
MOLECULE_HASH (diameter=2)	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	slave001:4710	8395	slave002:4710	7899	slave003:4710	9299	slave004:4710	6650	slave005:4710	7416	slave006:4710	11396	slave007:4710	7670	slave008:4710	8640	slave009:4710	7967	slave010:4710	8092
MOLECULE_HASH (diameter=2)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	slave001:4710	12833	slave002:4710	5145	slave003:4710	8646	slave004:4710	5650	slave005:4710	8690	slave006:4710	13622	slave007:4710	5047	slave008:4710	17478	slave009:4710	13821	slave010:4710	13844
MOLECULE_HASH (diameter=2)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	slave001:4710	17714	slave002:4710	17596	slave003:4710	17702	slave004:4710	17461	slave005:4710	20700	slave006:4710	17325	slave007:4710	17790	slave008:4710	17363	slave009:4710	17996	slave010:4710	17707
MOLECULE_HASH (diameter=2)	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	slave001:4710	106	slave002:4710	121	slave003:4710	103	slave004:4710	124	slave005:4710	144	slave006:4710	126	slave007:4710	143	slave008:4710	136	slave009:4710	117	slave010:4710	142
MOLECULE_HASH (diameter=2)	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	slave001:4710	1406421	slave002:4710	482812	slave003:4710	477094	slave004:4710	516300	slave005:4710	507048	slave006:4710	1341832	slave007:4710	367651	slave008:4710	898273	slave009:4710	548337	slave010:4710	179869
MOLECULE_HASH (diameter=2)	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	slave001:4710	2092015	slave002:4710	0	slave003:4710	0	slave004:4710	0	slave005:4710	0	slave006:4710	830883	slave007:4710	0	slave008:4710	0	slave009:4710	0	slave010:4710	1801775
